bank,m,g,readout,method,metric,mean,sd,n_seeds
development,0.75,0.25,R,ols_std,N_long_C1,-0.011755278160120666,0.004505312160321715,10
development,0.75,0.25,R,ridge,M,0.42390202915070807,0.016005202027760648,10
development,0.75,0.25,R,ridge,N,-0.007345587262729496,0.007126432408942575,10
development,0.75,0.25,R,ridge,N_long_C1,-0.008882638514450836,0.0038142583626907204,10
development,0.75,0.5,ALL,ols_std,M,0.43726192241293144,0.01710433881212036,10
development,0.75,0.5,ALL,ols_std,N,0.07793063523326317,0.009686685435286222,10
development,0.75,0.5,ALL,ols_std,N_long_C1,0.029726338189346602,0.010658947932356104,10
development,0.75,0.5,ALL,ridge,M,0.4207702215550741,0.016563238939826037,10
development,0.75,0.5,ALL,ridge,N,0.08391156173092654,0.013221961834388478,10
development,0.75,0.5,ALL,ridge,N_long_C1,0.032054597678936744,0.009310220692431736,10
development,0.75,0.5,CLS,ols_std,M,0.10142728057168562,0.009360247627295707,10
development,0.75,0.5,CLS,ols_std,N,-0.013220633717627545,0.011293659950007475,10
development,0.75,0.5,CLS,ols_std,N_long_C1,0.022354143261187433,0.0073576084389833755,10
development,0.75,0.5,CLS,ridge,M,0.09742825533599833,0.008387900282918057,10
development,0.75,0.5,CLS,ridge,N,-0.009464394332417124,0.016701290410636265,10
development,0.75,0.5,CLS,ridge,N_long_C1,0.02405289276010201,0.006544454657790465,10
development,0.75,0.5,J,ols_raw,M,0.10142728057168542,0.009360247627295636,10
development,0.75,0.5,J,ols_raw,N,-0.013220633717627347,0.011293659950007426,10
development,0.75,0.5,J,ols_raw,N_long_C1,0.022354143261187363,0.007357608438983144,10
development,0.75,0.5,J,ols_std,M,0.10142728057168562,0.009360247627295707,10
development,0.75,0.5,J,ols_std,N,-0.013220633717627545,0.011293659950007475,10
development,0.75,0.5,J,ols_std,N_long_C1,0.022354143261187433,0.0073576084389833755,10
development,0.75,0.5,J,ridge,M,0.09742825533599833,0.008387900282918057,10
development,0.75,0.5,J,ridge,N,-0.009464394332417124,0.016701290410636265,10
development,0.75,0.5,J,ridge,N_long_C1,0.02405289276010201,0.006544454657790465,10
development,0.75,0.5,P,ols_raw,M,-0.0048384820996672465,0.004045200203835189,10
development,0.75,0.5,P,ols_raw,N,0.09081115325033143,0.01872951806718308,10
development,0.75,0.5,P,ols_raw,N_long_C1,-0.004753004693014248,0.0018643923242494132,10
development,0.75,0.5,P,ols_std,M,-0.0048384820996672405,0.004045200203835189,10
development,0.75,0.5,P,ols_std,N,0.09081115325033143,0.018729518067183086,10
development,0.75,0.5,P,ols_std,N_long_C1,-0.0047530046930142605,0.0018643923242494323,10
development,0.75,0.5,P,ridge,M,-0.004837358777608812,0.004044782812144974,10
development,0.75,0.5,P,ridge,N,0.09081055089371526,0.018724192547960358,10
development,0.75,0.5,P,ridge,N_long_C1,-0.004751257327145696,0.0018636851895413905,10
development,0.75,0.5,R,ols_raw,M,0.44233889867475495,0.016261516815108172,10
development,0.75,0.5,R,ols_raw,N,-0.010066350459277474,0.00803098024537825,10
development,0.75,0.5,R,ols_raw,N_long_C1,-0.011755278160120817,0.004505312160321729,10
development,0.75,0.5,R,ols_std,M,0.44233889867475484,0.016261516815107912,10
development,0.75,0.5,R,ols_std,N,-0.010066350459277226,0.008030980245377899,10
development,0.75,0.5,R,ols_std,N_long_C1,-0.011755278160120666,0.004505312160321715,10
development,0.75,0.5,R,ridge,M,0.42390202915070807,0.016005202027760648,10
development,0.75,0.5,R,ridge,N,-0.007345587262729496,0.007126432408942575,10
development,0.75,0.5,R,ridge,N_long_C1,-0.008882638514450836,0.0038142583626907204,10
development,0.75,0.75,ALL,ols_std,M,0.4376831132191118,0.01653975286369932,10
development,0.75,0.75,ALL,ols_std,N,0.17250638934297,0.008850376316025728,10
development,0.75,0.75,ALL,ols_std,N_long_C1,0.08396615097735628,0.01187602685207219,10
development,0.75,0.75,ALL,ridge,M,0.4214975990340279,0.01601012018396843,10
development,0.75,0.75,ALL,ridge,N,0.1784422250210354,0.011576193777578991,10
development,0.75,0.75,ALL,ridge,N_long_C1,0.08118918172221846,0.010150121128826472,10
development,0.75,0.75,CLS,ols_std,M,0.17020598318218766,0.0087860388094624,10
development,0.75,0.75,CLS,ols_std,N,-0.016370578785074204,0.026182975310667943,10
development,0.75,0.75,CLS,ols_std,N_long_C1,0.04344657811990212,0.008890304224830638,10
development,0.75,0.75,CLS,ridge,M,0.16331550539535053,0.008027766868326874,10
development,0.75,0.75,CLS,ridge,N,-0.0115423913729469,0.03041868236354217,10
development,0.75,0.75,CLS,ridge,N_long_C1,0.04388668767309085,0.00758746989428007,10
development,0.75,0.75,J,ols_raw,M,0.17020598318218755,0.00878603880946234,10
development,0.75,0.75,J,ols_raw,N,-0.016370578785073284,0.02618297531066727,10
development,0.75,0.75,J,ols_raw,N_long_C1,0.043446578119902025,0.008890304224830566,10
development,0.75,0.75,J,ols_std,M,0.17020598318218766,0.0087860388094624,10
development,0.75,0.75,J,ols_std,N,-0.016370578785074204,0.026182975310667943,10
development,0.75,0.75,J,ols_std,N_long_C1,0.04344657811990212,0.008890304224830638,10
development,0.75,0.75,J,ridge,M,0.16331550539535053,0.008027766868326874,10
development,0.75,0.75,J,ridge,N,-0.0115423913729469,0.03041868236354217,10
development,0.75,0.75,J,ridge,N_long_C1,0.04388668767309085,0.00758746989428007,10
development,0.75,0.75,P,ols_raw,M,-0.004927775869828248,0.003966714303009983,10
development,0.75,0.75,P,ols_raw,N,0.18471778876093276,0.013978210209240194,10
development,0.75,0.75,P,ols_raw,N_long_C1,-0.0046750499307622465,0.0018348871825710523,10
development,0.75,0.75,P,ols_std,M,-0.004927775869828248,0.003966714303009979,10
development,0.75,0.75,P,ols_std,N,0.18471778876093276,0.013978210209240203,10
development,0.75,0.75,P,ols_std,N_long_C1,-0.0046750499307622526,0.0018348871825710489,10
development,0.75,0.75,P,ridge,M,-0.004926611411451112,0.003966338994612422,10
development,0.75,0.75,P,ridge,N,0.1847185425234406,0.013976662871209767,10
development,0.75,0.75,P,ridge,N_long_C1,-0.004673283368496297,0.0018342239753045815,10
development,0.75,0.75,R,ols_raw,M,0.44233889867475495,0.016261516815108172,10
development,0.75,0.75,R,ols_raw,N,-0.010066350459277474,0.00803098024537825,10
development,0.75,0.75,R,ols_raw,N_long_C1,-0.011755278160120817,0.004505312160321729,10
development,0.75,0.75,R,ols_std,M,0.44233889867475484,0.016261516815107912,10
development,0.75,0.75,R,ols_std,N,-0.010066350459277226,0.008030980245377899,10
development,0.75,0.75,R,ols_std,N_long_C1,-0.011755278160120666,0.004505312160321715,10
development,0.75,0.75,R,ridge,M,0.42390202915070807,0.016005202027760648,10
development,0.75,0.75,R,ridge,N,-0.007345587262729496,0.007126432408942575,10
development,0.75,0.75,R,ridge,N_long_C1,-0.008882638514450836,0.0038142583626907204,10
development,0.75,1.0,ALL,ols_std,M,0.4379466227165604,0.01599600652867462,10
development,0.75,1.0,ALL,ols_std,N,0.2633331189493996,0.011300646423592391,10
development,0.75,1.0,ALL,ols_std,N_long_C1,0.1360985907260526,0.012157281283015459,10
development,0.75,1.0,ALL,ridge,M,0.42216355823022794,0.015649306848679545,10
development,0.75,1.0,ALL,ridge,N,0.26977951895207924,0.011533984542859522,10
development,0.75,1.0,ALL,ridge,N_long_C1,0.12770504058158097,0.01070504613629734,10
development,0.75,1.0,CLS,ols_std,M,0.21538864437622007,0.008056767198779296,10
development,0.75,1.0,CLS,ols_std,N,-0.01959328605446664,0.03860172936687184,10
development,0.75,1.0,CLS,ols_std,N_long_C1,0.05706998692382022,0.011093711882802688,10
development,0.75,1.0,CLS,ridge,M,0.20664483336978628,0.007371841984196786,10
development,0.75,1.0,CLS,ridge,N,-0.013343879927430469,0.040559414479759644,10
development,0.75,1.0,CLS,ridge,N_long_C1,0.056592363008093796,0.009609207589091487,10
development,0.75,1.0,J,ols_raw,M,0.21538864437622002,0.008056767198779208,10
development,0.75,1.0,J,ols_raw,N,-0.01959328605446555,0.03860172936687169,10
development,0.75,1.0,J,ols_raw,N_long_C1,0.05706998692381994,0.01109371188280246,10
development,0.75,1.0,J,ols_std,M,0.21538864437622007,0.008056767198779296,10
development,0.75,1.0,J,ols_std,N,-0.01959328605446664,0.03860172936687184,10
development,0.75,1.0,J,ols_std,N_long_C1,0.05706998692382022,0.011093711882802688,10
development,0.75,1.0,J,ridge,M,0.20664483336978628,0.007371841984196786,10
development,0.75,1.0,J,ridge,N,-0.013343879927430469,0.040559414479759644,10
development,0.75,1.0,J,ridge,N_long_C1,0.056592363008093796,0.009609207589091487,10
development,0.75,1.0,P,ols_raw,M,-0.004941009188857596,0.003985948911405715,10
development,0.75,1.0,P,ols_raw,N,0.27630090987706324,0.007832130992489328,10
development,0.75,1.0,P,ols_raw,N_long_C1,-0.004797263556861469,0.0018190657992120372,10
development,0.75,1.0,P,ols_std,M,-0.004941009188857597,0.003985948911405716,10
development,0.75,1.0,P,ols_std,N,0.2763009098770632,0.007832130992489328,10
development,0.75,1.0,P,ols_std,N_long_C1,-0.004797263556861459,0.0018190657992120456,10
development,0.75,1.0,P,ridge,M,-0.004939848958704119,0.003985576258379977,10
development,0.75,1.0,P,ridge,N,0.27630312924838685,0.007828230598125381,10
development,0.75,1.0,P,ridge,N_long_C1,-0.004795318593557888,0.0018184114382769822,10
development,0.75,1.0,R,ols_raw,M,0.44233889867475495,0.016261516815108172,10
development,0.75,1.0,R,ols_raw,N,-0.010066350459277474,0.00803098024537825,10
development,0.75,1.0,R,ols_raw,N_long_C1,-0.011755278160120817,0.004505312160321729,10
development,0.75,1.0,R,ols_std,M,0.44233889867475484,0.016261516815107912,10
development,0.75,1.0,R,ols_std,N,-0.010066350459277226,0.008030980245377899,10
development,0.75,1.0,R,ols_std,N_long_C1,-0.011755278160120666,0.004505312160321715,10
development,0.75,1.0,R,ridge,M,0.42390202915070807,0.016005202027760648,10
development,0.75,1.0,R,ridge,N,-0.007345587262729496,0.007126432408942575,10
development,0.75,1.0,R,ridge,N_long_C1,-0.008882638514450836,0.0038142583626907204,10
development,1.0,0.0,ALL,ols_std,M,0.5141703956740428,0.009525297240945791,10
development,1.0,0.0,ALL,ols_std,N,-0.024125183749250732,0.018681092770067714,10
development,1.0,0.0,ALL,ols_std,N_long_C1,-0.02564249858941791,0.008794730577126668,10
development,1.0,0.0,ALL,ridge,M,0.5145304967395842,0.009502563714940782,10
development,1.0,0.0,ALL,ridge,N,-0.02264736756001035,0.01854678918012921,10
development,1.0,0.0,ALL,ridge,N_long_C1,-0.024135457744240602,0.008537916523146736,10
development,1.0,0.0,CLS,ols_std,M,-0.01064988607628485,0.005061394071466679,10
development,1.0,0.0,CLS,ols_std,N,-0.016140408419336123,0.015549998716811269,10
development,1.0,0.0,CLS,ols_std,N_long_C1,-0.014562478471830129,0.006243536599426708,10
development,1.0,0.0,CLS,ridge,M,-0.01028130436357152,0.00504454136164714,10
development,1.0,0.0,CLS,ridge,N,-0.015137059815546545,0.015500373677712958,10
development,1.0,0.0,CLS,ridge,N_long_C1,-0.013611277792632442,0.0060609740516213845,10
development,1.0,0.0,J,ols_raw,M,-0.010649886076284854,0.005061394071466651,10
development,1.0,0.0,J,ols_raw,N,-0.016140408419336102,0.015549998716811165,10
development,1.0,0.0,J,ols_raw,N_long_C1,-0.014562478471830148,0.006243536599426711,10
development,1.0,0.0,J,ols_std,M,-0.01064988607628485,0.005061394071466679,10
development,1.0,0.0,J,ols_std,N,-0.016140408419336123,0.015549998716811269,10
development,1.0,0.0,J,ols_std,N_long_C1,-0.014562478471830129,0.006243536599426708,10
development,1.0,0.0,J,ridge,M,-0.01028130436357152,0.00504454136164714,10
development,1.0,0.0,J,ridge,N,-0.015137059815546545,0.015500373677712958,10
development,1.0,0.0,J,ridge,N_long_C1,-0.013611277792632442,0.0060609740516213845,10
development,1.0,0.0,P,ols_raw,M,-0.004617578300846922,0.004282989927214649,10
development,1.0,0.0,P,ols_raw,N,-0.004150610019705998,0.005024774407904258,10
development,1.0,0.0,P,ols_raw,N_long_C1,-0.005229308099724664,0.0020170299917405972,10
development,1.0,0.0,P,ols_std,M,-0.004617578300846914,0.004282989927214647,10
development,1.0,0.0,P,ols_std,N,-0.004150610019705977,0.0050247744079042565,10
development,1.0,0.0,P,ols_std,N_long_C1,-0.005229308099724662,0.0020170299917405946,10
development,1.0,0.0,P,ridge,M,-0.004616571671667784,0.004282520970929074,10
development,1.0,0.0,P,ridge,N,-0.004149336624564807,0.005022859845941347,10
development,1.0,0.0,P,ridge,N_long_C1,-0.0052272650801463445,0.002016286762071763,10
development,1.0,0.0,R,ols_raw,M,0.5182444513705897,0.009168251322870531,10
development,1.0,0.0,R,ols_raw,N,-0.011035251614935609,0.0076131572898019825,10
development,1.0,0.0,R,ols_raw,N_long_C1,-0.01204436251020082,0.0038566366703263943,10
development,1.0,0.0,R,ols_std,M,0.5182444513705897,0.009168251322870498,10
development,1.0,0.0,R,ols_std,N,-0.011035251614935567,0.0076131572898019036,10
development,1.0,0.0,R,ols_std,N_long_C1,-0.012044362510200822,0.003856636670326382,10
development,1.0,0.0,R,ridge,M,0.5183576354875197,0.009162733314559772,10
development,1.0,0.0,R,ridge,N,-0.010485721179571455,0.007510610832938029,10
development,1.0,0.0,R,ridge,N_long_C1,-0.011499131615705966,0.003723613126033988,10
development,1.0,0.25,ALL,ols_std,M,0.5141939523763615,0.009586687413164159,10
development,1.0,0.25,ALL,ols_std,N,0.0031174298283667395,0.01164600081868036,10
development,1.0,0.25,ALL,ols_std,N_long_C1,-0.008027280474394799,0.008108248081468521,10
development,1.0,0.25,ALL,ridge,M,0.5145277389791029,0.009570544544139284,10
development,1.0,0.25,ALL,ridge,N,0.004647160731900498,0.011064922922550655,10
development,1.0,0.25,ALL,ridge,N_long_C1,-0.0065648980804658055,0.007934375262519607,10
development,1.0,0.25,CLS,ols_std,M,0.03208095477144152,0.01059081581477722,10
development,1.0,0.25,CLS,ols_std,N,-0.02002106032298421,0.014936328821613868,10
development,1.0,0.25,CLS,ols_std,N_long_C1,0.00012084255826186225,0.007773874827791548,10
development,1.0,0.25,CLS,ridge,M,0.03234664932814405,0.010603450466246368,10
development,1.0,0.25,CLS,ridge,N,-0.01880733384778507,0.015053021771395442,10
development,1.0,0.25,CLS,ridge,N_long_C1,0.0008565383252544986,0.007758816998974789,10
development,1.0,0.25,J,ols_raw,M,0.03208095477144151,0.010590815814777249,10
development,1.0,0.25,J,ols_raw,N,-0.020021060322984306,0.014936328821613911,10
development,1.0,0.25,J,ols_raw,N_long_C1,0.00012084255826183936,0.007773874827791623,10
development,1.0,0.25,J,ols_std,M,0.03208095477144152,0.01059081581477722,10
development,1.0,0.25,J,ols_std,N,-0.02002106032298421,0.014936328821613868,10
development,1.0,0.25,J,ols_std,N_long_C1,0.00012084255826186225,0.007773874827791548,10
development,1.0,0.25,J,ridge,M,0.03234664932814405,0.010603450466246368,10
development,1.0,0.25,J,ridge,N,-0.01880733384778507,0.015053021771395442,10
development,1.0,0.25,J,ridge,N_long_C1,0.0008565383252544986,0.007758816998974789,10
development,1.0,0.25,P,ols_raw,M,-0.004722324084629313,0.004162773556564006,10
development,1.0,0.25,P,ols_raw,N,0.02277104382574698,0.014286429145768963,10
development,1.0,0.25,P,ols_raw,N_long_C1,-0.004959572278299368,0.001821927057514716,10
development,1.0,0.25,P,ols_std,M,-0.004722324084629326,0.004162773556564006,10
development,1.0,0.25,P,ols_std,N,0.022771043825746955,0.014286429145768945,10
development,1.0,0.25,P,ols_std,N_long_C1,-0.004959572278299374,0.0018219270575147114,10
development,1.0,0.25,P,ridge,M,-0.004721259995796025,0.004162322972074272,10
development,1.0,0.25,P,ridge,N,0.02277081762054547,0.014280190829124337,10
development,1.0,0.25,P,ridge,N_long_C1,-0.004957719456435011,0.0018212748417601368,10
development,1.0,0.25,R,ols_raw,M,0.5182444513705897,0.009168251322870531,10
development,1.0,0.25,R,ols_raw,N,-0.011035251614935609,0.0076131572898019825,10
development,1.0,0.25,R,ols_raw,N_long_C1,-0.01204436251020082,0.0038566366703263943,10
development,1.0,0.25,R,ols_std,M,0.5182444513705897,0.009168251322870498,10
development,1.0,0.25,R,ols_std,N,-0.011035251614935567,0.0076131572898019036,10
development,1.0,0.25,R,ols_std,N_long_C1,-0.012044362510200822,0.003856636670326382,10
development,1.0,0.25,R,ridge,M,0.5183576354875197,0.009162733314559772,10
development,1.0,0.25,R,ridge,N,-0.010485721179571455,0.007510610832938029,10
development,1.0,0.25,R,ridge,N_long_C1,-0.011499131615705966,0.003723613126033988,10
development,1.0,0.5,ALL,ols_std,M,0.5142453042472546,0.009591245902739281,10
development,1.0,0.5,ALL,ols_std,N,0.07308201388433463,0.012235595836933672,10
development,1.0,0.5,ALL,ols_std,N_long_C1,0.03828224967194574,0.009058489078247717,10
development,1.0,0.5,ALL,ridge,M,0.514583406110298,0.009567456396889924,10
development,1.0,0.5,ALL,ridge,N,0.07465910121226413,0.011271149960979469,10
development,1.0,0.5,ALL,ridge,N_long_C1,0.03955901973300231,0.008952752473649947,10
development,1.0,0.5,CLS,ols_std,M,0.1199175867285206,0.009330221010325728,10
development,1.0,0.5,CLS,ols_std,N,-0.02157462729744979,0.015259619750736036,10
development,1.0,0.5,CLS,ols_std,N_long_C1,0.028497712952677827,0.008243937778421497,10
development,1.0,0.5,CLS,ridge,M,0.12010782184027538,0.009321099172771281,10
development,1.0,0.5,CLS,ridge,N,-0.02028610041609093,0.014593820737021214,10
development,1.0,0.5,CLS,ridge,N_long_C1,0.02906751784545753,0.008241752285977592,10
development,1.0,0.5,J,ols_raw,M,0.1199175867285206,0.009330221010325719,10
development,1.0,0.5,J,ols_raw,N,-0.021574627297449796,0.015259619750736033,10
development,1.0,0.5,J,ols_raw,N_long_C1,0.028497712952677834,0.008243937778421494,10
development,1.0,0.5,J,ols_std,M,0.1199175867285206,0.009330221010325728,10
development,1.0,0.5,J,ols_std,N,-0.02157462729744979,0.015259619750736036,10
development,1.0,0.5,J,ols_std,N_long_C1,0.028497712952677827,0.008243937778421497,10
development,1.0,0.5,J,ridge,M,0.12010782184027538,0.009321099172771281,10
development,1.0,0.5,J,ridge,N,-0.02028610041609093,0.014593820737021214,10
development,1.0,0.5,J,ridge,N_long_C1,0.02906751784545753,0.008241752285977592,10
development,1.0,0.5,P,ols_raw,M,-0.0048384820996672465,0.004045200203835189,10
development,1.0,0.5,P,ols_raw,N,0.09081115325033143,0.01872951806718308,10
development,1.0,0.5,P,ols_raw,N_long_C1,-0.004753004693014248,0.0018643923242494132,10
development,1.0,0.5,P,ols_std,M,-0.0048384820996672405,0.004045200203835189,10
development,1.0,0.5,P,ols_std,N,0.09081115325033143,0.018729518067183086,10
development,1.0,0.5,P,ols_std,N_long_C1,-0.0047530046930142605,0.0018643923242494323,10
development,1.0,0.5,P,ridge,M,-0.004837358777608812,0.004044782812144974,10
development,1.0,0.5,P,ridge,N,0.09081055089371526,0.018724192547960358,10
development,1.0,0.5,P,ridge,N_long_C1,-0.004751257327145696,0.0018636851895413905,10
development,1.0,0.5,R,ols_raw,M,0.5182444513705897,0.009168251322870531,10
development,1.0,0.5,R,ols_raw,N,-0.011035251614935609,0.0076131572898019825,10
development,1.0,0.5,R,ols_raw,N_long_C1,-0.01204436251020082,0.0038566366703263943,10
development,1.0,0.5,R,ols_std,M,0.5182444513705897,0.009168251322870498,10
development,1.0,0.5,R,ols_std,N,-0.011035251614935567,0.0076131572898019036,10
development,1.0,0.5,R,ols_std,N_long_C1,-0.012044362510200822,0.003856636670326382,10
development,1.0,0.5,R,ridge,M,0.5183576354875197,0.009162733314559772,10
development,1.0,0.5,R,ridge,N,-0.010485721179571455,0.007510610832938029,10
development,1.0,0.5,R,ridge,N_long_C1,-0.011499131615705966,0.003723613126033988,10
development,1.0,0.75,ALL,ols_std,M,0.514292093187951,0.009557818392764261,10
development,1.0,0.75,ALL,ols_std,N,0.16815096444756428,0.010558526470729987,10
development,1.0,0.75,ALL,ols_std,N_long_C1,0.10224743782110601,0.009289756971357171,10
development,1.0,0.75,ALL,ridge,M,0.5146749545381561,0.009511310461182584,10
development,1.0,0.75,ALL,ridge,N,0.16970176636296425,0.009838459475952493,10
development,1.0,0.75,ALL,ridge,N_long_C1,0.10326581831605194,0.009098275113233101,10
development,1.0,0.75,CLS,ols_std,M,0.20009467865312308,0.008675143274354065,10
development,1.0,0.75,CLS,ols_std,N,-0.02214618305865868,0.023787067324543408,10
development,1.0,0.75,CLS,ols_std,N_long_C1,0.05396272680751808,0.009103018607832573,10
development,1.0,0.75,CLS,ridge,M,0.20028308714753948,0.008628140010288133,10
development,1.0,0.75,CLS,ridge,N,-0.020920321274447852,0.02283257684219025,10
development,1.0,0.75,CLS,ridge,N_long_C1,0.05448746759353819,0.009023737122446421,10
development,1.0,0.75,J,ols_raw,M,0.20009467865312308,0.008675143274354098,10
development,1.0,0.75,J,ols_raw,N,-0.022146183058658696,0.02378706732454326,10
development,1.0,0.75,J,ols_raw,N_long_C1,0.05396272680751808,0.0091030186078325,10
development,1.0,0.75,J,ols_std,M,0.20009467865312308,0.008675143274354065,10
development,1.0,0.75,J,ols_std,N,-0.02214618305865868,0.023787067324543408,10
development,1.0,0.75,J,ols_std,N_long_C1,0.05396272680751808,0.009103018607832573,10
development,1.0,0.75,J,ridge,M,0.20028308714753948,0.008628140010288133,10
development,1.0,0.75,J,ridge,N,-0.020920321274447852,0.02283257684219025,10
development,1.0,0.75,J,ridge,N_long_C1,0.05448746759353819,0.009023737122446421,10
development,1.0,0.75,P,ols_raw,M,-0.004927775869828248,0.003966714303009983,10
development,1.0,0.75,P,ols_raw,N,0.18471778876093276,0.013978210209240194,10
development,1.0,0.75,P,ols_raw,N_long_C1,-0.0046750499307622465,0.0018348871825710523,10
development,1.0,0.75,P,ols_std,M,-0.004927775869828248,0.003966714303009979,10
development,1.0,0.75,P,ols_std,N,0.18471778876093276,0.013978210209240203,10
development,1.0,0.75,P,ols_std,N_long_C1,-0.0046750499307622526,0.0018348871825710489,10
development,1.0,0.75,P,ridge,M,-0.004926611411451112,0.003966338994612422,10
development,1.0,0.75,P,ridge,N,0.1847185425234406,0.013976662871209767,10
development,1.0,0.75,P,ridge,N_long_C1,-0.004673283368496297,0.0018342239753045815,10
development,1.0,0.75,R,ols_raw,M,0.5182444513705897,0.009168251322870531,10
development,1.0,0.75,R,ols_raw,N,-0.011035251614935609,0.0076131572898019825,10
development,1.0,0.75,R,ols_raw,N_long_C1,-0.01204436251020082,0.0038566366703263943,10
development,1.0,0.75,R,ols_std,M,0.5182444513705897,0.009168251322870498,10
development,1.0,0.75,R,ols_std,N,-0.011035251614935567,0.0076131572898019036,10
development,1.0,0.75,R,ols_std,N_long_C1,-0.012044362510200822,0.003856636670326382,10
development,1.0,0.75,R,ridge,M,0.5183576354875197,0.009162733314559772,10
development,1.0,0.75,R,ridge,N,-0.010485721179571455,0.007510610832938029,10
development,1.0,0.75,R,ridge,N_long_C1,-0.011499131615705966,0.003723613126033988,10
development,1.0,1.0,ALL,ols_std,M,0.5142562419123908,0.009644900459456032,10
development,1.0,1.0,ALL,ols_std,N,0.26107426226361824,0.012003856926218723,10
development,1.0,1.0,ALL,ols_std,N_long_C1,0.16457608347576397,0.009902024878796234,10
development,1.0,1.0,ALL,ridge,M,0.5147389126917037,0.009565582258806637,10
development,1.0,1.0,ALL,ridge,N,0.26248352723457874,0.011996514085295226,10
development,1.0,1.0,ALL,ridge,N_long_C1,0.16542553678787986,0.009516673019619133,10
development,1.0,1.0,CLS,ols_std,M,0.25324366187623315,0.008567753619828441,10
development,1.0,1.0,CLS,ols_std,N,-0.021169852192158237,0.03196710690274039,10
development,1.0,1.0,CLS,ols_std,N_long_C1,0.07058532189490997,0.010876909614469993,10
development,1.0,1.0,CLS,ridge,M,0.2534198953531822,0.008533191877400363,10
development,1.0,1.0,CLS,ridge,N,-0.020065302078292276,0.031129194859603825,10
development,1.0,1.0,CLS,ridge,N_long_C1,0.07112728640630592,0.010701555310140182,10
development,1.0,1.0,J,ols_raw,M,0.25324366187623315,0.00856775361982843,10
development,1.0,1.0,J,ols_raw,N,-0.02116985219215826,0.03196710690274047,10
development,1.0,1.0,J,ols_raw,N_long_C1,0.07058532189490999,0.01087690961447003,10
development,1.0,1.0,J,ols_std,M,0.25324366187623315,0.008567753619828441,10
development,1.0,1.0,J,ols_std,N,-0.021169852192158237,0.03196710690274039,10
development,1.0,1.0,J,ols_std,N_long_C1,0.07058532189490997,0.010876909614469993,10
development,1.0,1.0,J,ridge,M,0.2534198953531822,0.008533191877400363,10
development,1.0,1.0,J,ridge,N,-0.020065302078292276,0.031129194859603825,10
development,1.0,1.0,J,ridge,N_long_C1,0.07112728640630592,0.010701555310140182,10
development,1.0,1.0,P,ols_raw,M,-0.004941009188857596,0.003985948911405715,10
development,1.0,1.0,P,ols_raw,N,0.27630090987706324,0.007832130992489328,10
development,1.0,1.0,P,ols_raw,N_long_C1,-0.004797263556861469,0.0018190657992120372,10
development,1.0,1.0,P,ols_std,M,-0.004941009188857597,0.003985948911405716,10
development,1.0,1.0,P,ols_std,N,0.2763009098770632,0.007832130992489328,10
development,1.0,1.0,P,ols_std,N_long_C1,-0.004797263556861459,0.0018190657992120456,10
development,1.0,1.0,P,ridge,M,-0.004939848958704119,0.003985576258379977,10
development,1.0,1.0,P,ridge,N,0.27630312924838685,0.007828230598125381,10
development,1.0,1.0,P,ridge,N_long_C1,-0.004795318593557888,0.0018184114382769822,10
development,1.0,1.0,R,ols_raw,M,0.5182444513705897,0.009168251322870531,10
development,1.0,1.0,R,ols_raw,N,-0.011035251614935609,0.0076131572898019825,10
development,1.0,1.0,R,ols_raw,N_long_C1,-0.01204436251020082,0.0038566366703263943,10
development,1.0,1.0,R,ols_std,M,0.5182444513705897,0.009168251322870498,10
development,1.0,1.0,R,ols_std,N,-0.011035251614935567,0.0076131572898019036,10
development,1.0,1.0,R,ols_std,N_long_C1,-0.012044362510200822,0.003856636670326382,10
development,1.0,1.0,R,ridge,M,0.5183576354875197,0.009162733314559772,10
development,1.0,1.0,R,ridge,N,-0.010485721179571455,0.007510610832938029,10
development,1.0,1.0,R,ridge,N_long_C1,-0.011499131615705966,0.003723613126033988,10
confirmation,0.0,0.0,ALL,ols_std,M,-0.005042577301742809,0.0046593599001191425,20
confirmation,0.0,0.0,ALL,ols_std,N,-0.004488553557524293,0.004460448605054191,20
confirmation,0.0,0.0,ALL,ols_std,N_long_C1,-0.004659371100654934,0.0019038895267329133,20
confirmation,0.0,0.0,ALL,ridge,M,-0.0050424655061521795,0.004659379957973659,20
confirmation,0.0,0.0,ALL,ridge,N,-0.004488375655654116,0.0044602911239522945,20
confirmation,0.0,0.0,ALL,ridge,N_long_C1,-0.004659189803286216,0.0019038221112312771,20
confirmation,0.0,0.0,CLS,ols_std,M,-0.0050425773017428125,0.004659359900119149,20
confirmation,0.0,0.0,CLS,ols_std,N,-0.004488553557524309,0.004460448605054186,20
confirmation,0.0,0.0,CLS,ols_std,N_long_C1,-0.0046593711006549365,0.0019038895267329205,20
confirmation,0.0,0.0,CLS,ridge,M,-0.005042451533061197,0.004659382464999358,20
confirmation,0.0,0.0,CLS,ridge,N,-0.00448835342010334,0.004460271440631878,20
confirmation,0.0,0.0,CLS,ridge,N_long_C1,-0.004659167143284002,0.0019038136850365055,20
confirmation,0.0,0.0,J,ols_raw,M,-0.005042577301742807,0.004659359900119143,20
confirmation,0.0,0.0,J,ols_raw,N,-0.004488553557524303,0.004460448605054183,20
confirmation,0.0,0.0,J,ols_raw,N_long_C1,-0.004659371100654928,0.001903889526732919,20
confirmation,0.0,0.0,J,ols_std,M,-0.0050425773017428125,0.004659359900119149,20
