bank,m,g,readout,method,metric,mean,sd,n_seeds
development,0.75,0.5,J,ols_raw,M,0.31071761835284173,0.022982860188612262,10
development,0.75,0.5,J,ols_raw,N,0.999926841219887,0.00010152128923720025,10
development,0.75,0.5,J,ols_raw,N_long_C1,0.2662613493051437,0.02460774697004105,10
development,0.75,0.5,J,ols_std,M,0.3107176183530477,0.022982860188978858,10
development,0.75,0.5,J,ols_std,N,0.999926841219887,0.00010152128923707465,10
development,0.75,0.5,J,ols_std,N_long_C1,0.2662613493052176,0.024607746969823752,10
development,0.75,0.5,J,ridge,M,0.15282388056474444,0.03142882672319597,10
development,0.75,0.5,J,ridge,N,0.9918675081112596,0.0033762372624666593,10
development,0.75,0.5,J,ridge,N_long_C1,0.054794059254405635,0.02997956501323203,10
development,0.75,0.5,P,ols_raw,M,-0.00558564333224462,0.004130969009783608,10
development,0.75,0.5,P,ols_raw,N,1.0,0.0,10
development,0.75,0.5,P,ols_raw,N_long_C1,-0.011866542031255886,0.010851553607435574,10
development,0.75,0.5,P,ols_std,M,-0.00558564333224462,0.004130969009783571,10
development,0.75,0.5,P,ols_std,N,1.0,0.0,10
development,0.75,0.5,P,ols_std,N_long_C1,-0.01186654203125583,0.010851553607435624,10
development,0.75,0.5,P,ridge,M,-0.004528938630338158,0.004090979250769754,10
development,0.75,0.5,P,ridge,N,0.9090488697717051,0.05327927122061055,10
development,0.75,0.5,P,ridge,N_long_C1,-0.010313426644802944,0.009833388129781115,10
development,0.75,0.5,R,ols_raw,M,0.3868390360309266,0.034978074095008235,10
development,0.75,0.5,R,ols_raw,N,-0.008799881734170829,0.0057617903300424995,10
development,0.75,0.5,R,ols_raw,N_long_C1,-0.011691573428148066,0.004044359235309013,10
development,0.75,0.5,R,ols_std,M,0.38683903603092673,0.0349780740950082,10
development,0.75,0.5,R,ols_std,N,-0.00879988173417083,0.005761790330042607,10
development,0.75,0.5,R,ols_std,N_long_C1,-0.011691573428148087,0.004044359235309027,10
development,0.75,0.5,R,ridge,M,0.3677439009066567,0.03417348044935747,10
development,0.75,0.5,R,ridge,N,-0.006380877051109728,0.005071600263152408,10
development,0.75,0.5,R,ridge,N_long_C1,-0.010150487484083074,0.004100836562385091,10
development,0.75,0.75,ALL,ols_std,M,0.5326348221954942,0.015168610251780526,10
development,0.75,0.75,ALL,ols_std,N,1.0,0.0,10
development,0.75,0.75,ALL,ols_std,N_long_C1,0.42390514548189506,0.021639405133864465,10
development,0.75,0.75,ALL,ridge,M,0.4131091537189075,0.027305808648160155,10
development,0.75,0.75,ALL,ridge,N,0.9984308502889456,0.0005996605778579598,10
development,0.75,0.75,ALL,ridge,N_long_C1,0.11946324810581417,0.050507292391206764,10
development,0.75,0.75,CLS,ols_std,M,0.3133197309478918,0.021495068542395166,10
development,0.75,0.75,CLS,ols_std,N,0.9999458986522086,8.567760136923815e-05,10
development,0.75,0.75,CLS,ols_std,N_long_C1,0.2681815040558136,0.0264036803974392,10
development,0.75,0.75,CLS,ridge,M,0.18846540519124158,0.028727542923780037,10
development,0.75,0.75,CLS,ridge,N,0.9981697132088531,0.0009293143617730434,10
development,0.75,0.75,CLS,ridge,N_long_C1,0.09738737458726736,0.03510617514741976,10
development,0.75,0.75,J,ols_raw,M,0.3099543950680132,0.02218315309799283,10
development,0.75,0.75,J,ols_raw,N,0.9999264267356704,0.00010231216406929216,10
development,0.75,0.75,J,ols_raw,N_long_C1,0.2657318921566515,0.02407574367259723,10
development,0.75,0.75,J,ols_std,M,0.3099543950679651,0.022183153097934432,10
development,0.75,0.75,J,ols_std,N,0.9999264267356704,0.00010231216406934502,10
development,0.75,0.75,J,ols_std,N_long_C1,0.26573189215665494,0.02407574367261479,10
development,0.75,0.75,J,ridge,M,0.1678868141234394,0.028304797059720548,10
development,0.75,0.75,J,ridge,N,0.9968540758435234,0.0012957412780937746,10
development,0.75,0.75,J,ridge,N_long_C1,0.07314100225313416,0.0306800976374507,10
development,0.75,0.75,P,ols_raw,M,-0.0055856433322446246,0.004130969009783505,10
development,0.75,0.75,P,ols_raw,N,1.0,0.0,10
development,0.75,0.75,P,ols_raw,N_long_C1,-0.011866542031255907,0.010851553607435591,10
development,0.75,0.75,P,ols_std,M,-0.005585643332244658,0.004130969009783536,10
development,0.75,0.75,P,ols_std,N,1.0,0.0,10
development,0.75,0.75,P,ols_std,N_long_C1,-0.011866542031255927,0.010851553607435583,10
development,0.75,0.75,P,ridge,M,-0.00500256220349899,0.0041871745373670876,10
development,0.75,0.75,P,ridge,N,0.9687302954825245,0.030008769808618205,10
development,0.75,0.75,P,ridge,N_long_C1,-0.010984687938700315,0.010413025052564119,10
development,0.75,0.75,R,ols_raw,M,0.3868390360309266,0.034978074095008235,10
development,0.75,0.75,R,ols_raw,N,-0.008799881734170829,0.0057617903300424995,10
development,0.75,0.75,R,ols_raw,N_long_C1,-0.011691573428148066,0.004044359235309013,10
development,0.75,0.75,R,ols_std,M,0.38683903603092673,0.0349780740950082,10
development,0.75,0.75,R,ols_std,N,-0.00879988173417083,0.005761790330042607,10
development,0.75,0.75,R,ols_std,N_long_C1,-0.011691573428148087,0.004044359235309027,10
development,0.75,0.75,R,ridge,M,0.3677439009066567,0.03417348044935747,10
development,0.75,0.75,R,ridge,N,-0.006380877051109728,0.005071600263152408,10
development,0.75,0.75,R,ridge,N_long_C1,-0.010150487484083074,0.004100836562385091,10
development,0.75,1.0,ALL,ols_std,M,0.5326391786823452,0.015177325864462382,10
development,0.75,1.0,ALL,ols_std,N,1.0,0.0,10
development,0.75,1.0,ALL,ols_std,N_long_C1,0.42386094442913197,0.021628507666197984,10
development,0.75,1.0,ALL,ridge,M,0.41297091530049085,0.02714043595903828,10
development,0.75,1.0,ALL,ridge,N,0.9991865735644897,0.0003889606332065007,10
development,0.75,1.0,ALL,ridge,N_long_C1,0.1472946877127101,0.05581148558229097,10
development,0.75,1.0,CLS,ols_std,M,0.31331973094789056,0.021495068542392623,10
development,0.75,1.0,CLS,ols_std,N,0.9999458986522086,8.567760136923375e-05,10
development,0.75,1.0,CLS,ols_std,N_long_C1,0.2681815040558102,0.026403680397430105,10
development,0.75,1.0,CLS,ridge,M,0.20266440196434354,0.03015977952639992,10
development,0.75,1.0,CLS,ridge,N,0.9991357753231055,0.000503461635501237,10
development,0.75,1.0,CLS,ridge,N_long_C1,0.1273497844260774,0.0434498844985933,10
development,0.75,1.0,J,ols_raw,M,0.30936678793956557,0.02184900996363554,10
development,0.75,1.0,J,ols_raw,N,0.9999257457509042,0.00010360665242719549,10
development,0.75,1.0,J,ols_raw,N_long_C1,0.2654358287821202,0.023838118843537814,10
development,0.75,1.0,J,ols_std,M,0.30936678793956196,0.02184900996364839,10
development,0.75,1.0,J,ols_std,N,0.9999257457509039,0.00010360665242723483,10
development,0.75,1.0,J,ols_std,N_long_C1,0.265435828782082,0.0238381188435977,10
development,0.75,1.0,J,ridge,M,0.17989297182356653,0.0296932558989926,10
development,0.75,1.0,J,ridge,N,0.9982270385386987,0.0010020509851890727,10
development,0.75,1.0,J,ridge,N_long_C1,0.09879526071541286,0.0387746327116638,10
development,0.75,1.0,P,ols_raw,M,-0.005585643332244717,0.00413096900978346,10
development,0.75,1.0,P,ols_raw,N,1.0,0.0,10
development,0.75,1.0,P,ols_raw,N_long_C1,-0.011866542031255903,0.01085155360743561,10
development,0.75,1.0,P,ols_std,M,-0.005585643332244681,0.0041309690097835,10
development,0.75,1.0,P,ols_std,N,1.0,0.0,10
development,0.75,1.0,P,ols_std,N_long_C1,-0.01186654203125594,0.010851553607435638,10
development,0.75,1.0,P,ridge,M,-0.005267844364199562,0.004173854218311354,10
development,0.75,1.0,P,ridge,N,0.9874238165445407,0.018175654187441676,10
development,0.75,1.0,P,ridge,N_long_C1,-0.011310969917015083,0.010643210684455597,10
development,0.75,1.0,R,ols_raw,M,0.3868390360309266,0.034978074095008235,10
development,0.75,1.0,R,ols_raw,N,-0.008799881734170829,0.0057617903300424995,10
development,0.75,1.0,R,ols_raw,N_long_C1,-0.011691573428148066,0.004044359235309013,10
development,0.75,1.0,R,ols_std,M,0.38683903603092673,0.0349780740950082,10
development,0.75,1.0,R,ols_std,N,-0.00879988173417083,0.005761790330042607,10
development,0.75,1.0,R,ols_std,N_long_C1,-0.011691573428148087,0.004044359235309027,10
development,0.75,1.0,R,ridge,M,0.3677439009066567,0.03417348044935747,10
development,0.75,1.0,R,ridge,N,-0.006380877051109728,0.005071600263152408,10
development,0.75,1.0,R,ridge,N_long_C1,-0.010150487484083074,0.004100836562385091,10
development,1.0,0.0,ALL,ols_std,M,0.4451703992383673,0.034645532900572706,10
development,1.0,0.0,ALL,ols_std,N,0.32019176357910195,0.006103954168564447,10
development,1.0,0.0,ALL,ols_std,N_long_C1,0.07281558907346819,0.023697807153076875,10
development,1.0,0.0,ALL,ridge,M,0.4407278748077902,0.03293228317752644,10
development,1.0,0.0,ALL,ridge,N,0.3213484479740812,0.005539251832146242,10
development,1.0,0.0,ALL,ridge,N_long_C1,0.07261175924206763,0.02344562631053011,10
development,1.0,0.0,CLS,ols_std,M,0.08007008930778875,0.01939751810826817,10
development,1.0,0.0,CLS,ols_std,N,0.31990958213048215,0.00719505150265154,10
development,1.0,0.0,CLS,ols_std,N_long_C1,0.025523527112528487,0.010993893037984915,10
development,1.0,0.0,CLS,ridge,M,0.08013414534208574,0.019443993138919882,10
development,1.0,0.0,CLS,ridge,N,0.3199643697210172,0.007219472342843542,10
development,1.0,0.0,CLS,ridge,N_long_C1,0.025548295055658237,0.011024269274130265,10
development,1.0,0.0,J,ols_raw,M,0.08007008930778878,0.01939751810826818,10
development,1.0,0.0,J,ols_raw,N,0.31990958213048226,0.007195051502651439,10
development,1.0,0.0,J,ols_raw,N_long_C1,0.025523527112528498,0.010993893037984936,10
development,1.0,0.0,J,ols_std,M,0.08007008930778872,0.01939751810826815,10
development,1.0,0.0,J,ols_std,N,0.3199095821304822,0.007195051502651404,10
development,1.0,0.0,J,ols_std,N_long_C1,0.025523527112528498,0.01099389303798492,10
development,1.0,0.0,J,ridge,M,0.08016121172412226,0.019480238314383485,10
development,1.0,0.0,J,ridge,N,0.32000266959720525,0.007234655518018254,10
development,1.0,0.0,J,ridge,N_long_C1,0.025561161098333333,0.011036501843048656,10
development,1.0,0.0,P,ols_raw,M,-0.002920768685716029,0.003042713841709376,10
development,1.0,0.0,P,ols_raw,N,-0.0024833270677342865,0.002903028521689363,10
development,1.0,0.0,P,ols_raw,N_long_C1,-0.004483465584648341,0.0034322138743281085,10
development,1.0,0.0,P,ols_std,M,-0.0029207686857160324,0.0030427138417093796,10
development,1.0,0.0,P,ols_std,N,-0.0024833270677342496,0.002903028521689373,10
development,1.0,0.0,P,ols_std,N_long_C1,-0.00448346558464833,0.003432213874328122,10
development,1.0,0.0,P,ridge,M,-0.0029206863054240155,0.0030426890936963813,10
development,1.0,0.0,P,ridge,N,-0.002483258789003662,0.0029029365605964708,10
development,1.0,0.0,P,ridge,N_long_C1,-0.004483312916441285,0.003432110954742635,10
development,1.0,0.0,R,ols_raw,M,0.36726452627644723,0.011914399125621904,10
development,1.0,0.0,R,ols_raw,N,-0.010144041221179515,0.007554084895400403,10
development,1.0,0.0,R,ols_raw,N_long_C1,-0.010786114287936927,0.004471154194357264,10
development,1.0,0.0,R,ols_std,M,0.3672645262764472,0.011914399125621937,10
development,1.0,0.0,R,ols_std,N,-0.010144041221179444,0.007554084895400404,10
development,1.0,0.0,R,ols_std,N_long_C1,-0.010786114287936962,0.004471154194357315,10
development,1.0,0.0,R,ridge,M,0.3670835143988468,0.012135132984462492,10
development,1.0,0.0,R,ridge,N,-0.009708561203014037,0.007515503375594677,10
development,1.0,0.0,R,ridge,N_long_C1,-0.010498158186146613,0.0044165496514757645,10
development,1.0,0.25,ALL,ols_std,M,0.5071636975180585,0.02464163232534456,10
development,1.0,0.25,ALL,ols_std,N,1.0,0.0,10
development,1.0,0.25,ALL,ols_std,N_long_C1,0.42503141136285494,0.035664517409399674,10
development,1.0,0.25,ALL,ridge,M,0.43848654663562925,0.03281894770658777,10
development,1.0,0.25,ALL,ridge,N,0.9821284634550915,0.012572816176539459,10
development,1.0,0.25,ALL,ridge,N_long_C1,0.20929555285316032,0.04721375960414113,10
development,1.0,0.25,CLS,ols_std,M,0.2990391330930343,0.0226332038624817,10
development,1.0,0.25,CLS,ols_std,N,0.997481581745404,0.004421893281442375,10
development,1.0,0.25,CLS,ols_std,N_long_C1,0.25956609549682924,0.028320449905409478,10
development,1.0,0.25,CLS,ridge,M,0.21410191551717003,0.025700951019590985,10
development,1.0,0.25,CLS,ridge,N,0.9516767824726834,0.024832145102359676,10
development,1.0,0.25,CLS,ridge,N_long_C1,0.13500868154459905,0.024787114848500453,10
development,1.0,0.25,J,ols_raw,M,0.2975243773095535,0.022649659690169015,10
development,1.0,0.25,J,ols_raw,N,0.9971597272926924,0.0044713292251412655,10
development,1.0,0.25,J,ols_raw,N_long_C1,0.25833215442767954,0.027385997195538733,10
development,1.0,0.25,J,ols_std,M,0.2975243773095656,0.022649659690147938,10
development,1.0,0.25,J,ols_std,N,0.9971597272926929,0.004471329225140871,10
development,1.0,0.25,J,ols_std,N_long_C1,0.25833215442767193,0.027385997195522763,10
development,1.0,0.25,J,ridge,M,0.19794036517045382,0.02415088975545905,10
development,1.0,0.25,J,ridge,N,0.9186088928100377,0.03188820935823835,10
development,1.0,0.25,J,ridge,N_long_C1,0.11639938479662874,0.02204952450433153,10
development,1.0,0.25,P,ols_raw,M,-0.005585643332244721,0.00413096900978349,10
development,1.0,0.25,P,ols_raw,N,1.0,0.0,10
development,1.0,0.25,P,ols_raw,N_long_C1,-0.011866542031255933,0.010851553607435567,10
development,1.0,0.25,P,ols_std,M,-0.005585643332244719,0.00413096900978354,10
development,1.0,0.25,P,ols_std,N,1.0,0.0,10
development,1.0,0.25,P,ols_std,N_long_C1,-0.011866542031255924,0.010851553607435683,10
development,1.0,0.25,P,ridge,M,-0.0037430947564411196,0.003687624145426265,10
development,1.0,0.25,P,ridge,N,0.7161256932276305,0.09877838179886249,10
development,1.0,0.25,P,ridge,N_long_C1,-0.008528569408045649,0.007752853057832795,10
development,1.0,0.25,R,ols_raw,M,0.36726452627644723,0.011914399125621904,10
development,1.0,0.25,R,ols_raw,N,-0.010144041221179515,0.007554084895400403,10
development,1.0,0.25,R,ols_raw,N_long_C1,-0.010786114287936927,0.004471154194357264,10
development,1.0,0.25,R,ols_std,M,0.3672645262764472,0.011914399125621937,10
development,1.0,0.25,R,ols_std,N,-0.010144041221179444,0.007554084895400404,10
development,1.0,0.25,R,ols_std,N_long_C1,-0.010786114287936962,0.004471154194357315,10
development,1.0,0.25,R,ridge,M,0.3670835143988468,0.012135132984462492,10
development,1.0,0.25,R,ridge,N,-0.009708561203014037,0.007515503375594677,10
development,1.0,0.25,R,ridge,N_long_C1,-0.010498158186146613,0.0044165496514757645,10
development,1.0,0.5,ALL,ols_std,M,0.5071461716922788,0.024597435584870587,10
development,1.0,0.5,ALL,ols_std,N,1.0,0.0,10
development,1.0,0.5,ALL,ols_std,N_long_C1,0.4249476490441845,0.03546669770571045,10
development,1.0,0.5,ALL,ridge,M,0.4378208466224365,0.03289126879115832,10
development,1.0,0.5,ALL,ridge,N,0.9953375629427107,0.0017700285842555208,10
development,1.0,0.5,ALL,ridge,N_long_C1,0.24560471524663102,0.03754809101000506,10
development,1.0,0.5,CLS,ols_std,M,0.2990391330930418,0.022633203862493435,10
development,1.0,0.5,CLS,ols_std,N,0.9974815817454038,0.004421893281442157,10
development,1.0,0.5,CLS,ols_std,N_long_C1,0.25956609549682674,0.02832044990539057,10
development,1.0,0.5,CLS,ridge,M,0.2363569224456019,0.02381138209399752,10
development,1.0,0.5,CLS,ridge,N,0.9861134885762255,0.009168045874199508,10
development,1.0,0.5,CLS,ridge,N_long_C1,0.17378002586220406,0.028103843351542417,10
development,1.0,0.5,J,ols_raw,M,0.2973209091119557,0.022166596547059752,10
development,1.0,0.5,J,ols_raw,N,0.9971572288366504,0.00447254830282927,10
development,1.0,0.5,J,ols_raw,N_long_C1,0.2582524646865809,0.027234674144442906,10
development,1.0,0.5,J,ols_std,M,0.2973209091119396,0.02216659654706943,10
development,1.0,0.5,J,ols_std,N,0.9971572288366504,0.00447254830282911,10
development,1.0,0.5,J,ols_std,N_long_C1,0.2582524646865955,0.02723467414446198,10
development,1.0,0.5,J,ridge,M,0.21997258920230306,0.020512881841123497,10
development,1.0,0.5,J,ridge,N,0.9783222819225763,0.011468802046506835,10
development,1.0,0.5,J,ridge,N_long_C1,0.14996647465420815,0.021476431659672716,10
development,1.0,0.5,P,ols_raw,M,-0.00558564333224462,0.004130969009783608,10
development,1.0,0.5,P,ols_raw,N,1.0,0.0,10
development,1.0,0.5,P,ols_raw,N_long_C1,-0.011866542031255886,0.010851553607435574,10
development,1.0,0.5,P,ols_std,M,-0.00558564333224462,0.004130969009783571,10
development,1.0,0.5,P,ols_std,N,1.0,0.0,10
development,1.0,0.5,P,ols_std,N_long_C1,-0.01186654203125583,0.010851553607435624,10
development,1.0,0.5,P,ridge,M,-0.004528938630338158,0.004090979250769754,10
development,1.0,0.5,P,ridge,N,0.9090488697717051,0.05327927122061055,10
development,1.0,0.5,P,ridge,N_long_C1,-0.010313426644802944,0.009833388129781115,10
development,1.0,0.5,R,ols_raw,M,0.36726452627644723,0.011914399125621904,10
development,1.0,0.5,R,ols_raw,N,-0.010144041221179515,0.007554084895400403,10
development,1.0,0.5,R,ols_raw,N_long_C1,-0.010786114287936927,0.004471154194357264,10
development,1.0,0.5,R,ols_std,M,0.3672645262764472,0.011914399125621937,10
development,1.0,0.5,R,ols_std,N,-0.010144041221179444,0.007554084895400404,10
development,1.0,0.5,R,ols_std,N_long_C1,-0.010786114287936962,0.004471154194357315,10
development,1.0,0.5,R,ridge,M,0.3670835143988468,0.012135132984462492,10
development,1.0,0.5,R,ridge,N,-0.009708561203014037,0.007515503375594677,10
development,1.0,0.5,R,ridge,N_long_C1,-0.010498158186146613,0.0044165496514757645,10
development,1.0,0.75,ALL,ols_std,M,0.5071511515087097,0.024612627873024234,10
development,1.0,0.75,ALL,ols_std,N,1.0,0.0,10
development,1.0,0.75,ALL,ols_std,N_long_C1,0.4248428508693244,0.035240536407896525,10
development,1.0,0.75,ALL,ridge,M,0.4369762399612104,0.032822291264606736,10
development,1.0,0.75,ALL,ridge,N,0.9979094153684877,0.001013544763374296,10
development,1.0,0.75,ALL,ridge,N_long_C1,0.2744780458273436,0.03855298211461254,10
development,1.0,0.75,CLS,ols_std,M,0.29903913309304714,0.0226332038624891,10
development,1.0,0.75,CLS,ols_std,N,0.9974815817454038,0.004421893281442197,10
development,1.0,0.75,CLS,ols_std,N_long_C1,0.2595660954968303,0.028320449905388255,10
development,1.0,0.75,CLS,ridge,M,0.25326786216227143,0.02265829266892679,10
development,1.0,0.75,CLS,ridge,N,0.9926348858372771,0.006792574931243842,10
development,1.0,0.75,CLS,ridge,N_long_C1,0.20541282038470787,0.0328122954271528,10
development,1.0,0.75,J,ols_raw,M,0.2968861392747387,0.02114003555103655,10
development,1.0,0.75,J,ols_raw,N,0.9971525448339115,0.004474812778156513,10
development,1.0,0.75,J,ols_raw,N_long_C1,0.25806269384643066,0.02686636217486299,10
development,1.0,0.75,J,ols_std,M,0.29688613927474433,0.021140035551036565,10
development,1.0,0.75,J,ols_std,N,0.9971525448339114,0.0044748127781566475,10
development,1.0,0.75,J,ols_std,N_long_C1,0.25806269384643,0.026866362174856166,10
development,1.0,0.75,J,ridge,M,0.237084966191018,0.02062657502001088,10
development,1.0,0.75,J,ridge,N,0.9886912049035308,0.008687688450665788,10
development,1.0,0.75,J,ridge,N_long_C1,0.1809544769792532,0.02675192050291016,10
development,1.0,0.75,P,ols_raw,M,-0.0055856433322446246,0.004130969009783505,10
development,1.0,0.75,P,ols_raw,N,1.0,0.0,10
development,1.0,0.75,P,ols_raw,N_long_C1,-0.011866542031255907,0.010851553607435591,10
development,1.0,0.75,P,ols_std,M,-0.005585643332244658,0.004130969009783536,10
development,1.0,0.75,P,ols_std,N,1.0,0.0,10
development,1.0,0.75,P,ols_std,N_long_C1,-0.011866542031255927,0.010851553607435583,10
development,1.0,0.75,P,ridge,M,-0.00500256220349899,0.0041871745373670876,10
development,1.0,0.75,P,ridge,N,0.9687302954825245,0.030008769808618205,10
development,1.0,0.75,P,ridge,N_long_C1,-0.010984687938700315,0.010413025052564119,10
development,1.0,0.75,R,ols_raw,M,0.36726452627644723,0.011914399125621904,10
development,1.0,0.75,R,ols_raw,N,-0.010144041221179515,0.007554084895400403,10
development,1.0,0.75,R,ols_raw,N_long_C1,-0.010786114287936927,0.004471154194357264,10
development,1.0,0.75,R,ols_std,M,0.3672645262764472,0.011914399125621937,10
development,1.0,0.75,R,ols_std,N,-0.010144041221179444,0.007554084895400404,10
development,1.0,0.75,R,ols_std,N_long_C1,-0.010786114287936962,0.004471154194357315,10
development,1.0,0.75,R,ridge,M,0.3670835143988468,0.012135132984462492,10
development,1.0,0.75,R,ridge,N,-0.009708561203014037,0.007515503375594677,10
development,1.0,0.75,R,ridge,N_long_C1,-0.010498158186146613,0.0044165496514757645,10
development,1.0,1.0,ALL,ols_std,M,0.5071598668367632,0.02464370962411501,10
development,1.0,1.0,ALL,ols_std,N,1.0,0.0,10
development,1.0,1.0,ALL,ols_std,N_long_C1,0.4247383587375146,0.035051268269126364,10
development,1.0,1.0,ALL,ridge,M,0.43652904386897406,0.03295018324409192,10
development,1.0,1.0,ALL,ridge,N,0.9989736190621137,0.0006741064947669117,10
development,1.0,1.0,ALL,ridge,N_long_C1,0.3004528698535157,0.04362645629478938,10
development,1.0,1.0,CLS,ols_std,M,0.29903913309304603,0.022633203862484064,10
development,1.0,1.0,CLS,ols_std,N,0.9974815817454037,0.004421893281442259,10
development,1.0,1.0,CLS,ols_std,N_long_C1,0.2595660954968293,0.02832044990538881,10
development,1.0,1.0,CLS,ridge,M,0.264036470326812,0.020197090536590013,10
development,1.0,1.0,CLS,ridge,N,0.9949547408085039,0.005535669586319235,10
development,1.0,1.0,CLS,ridge,N_long_C1,0.22969476534898803,0.029121277465356633,10
development,1.0,1.0,J,ols_raw,M,0.2964478961836026,0.020186089166099944,10
development,1.0,1.0,J,ols_raw,N,0.997144958168174,0.004478457794110586,10
development,1.0,1.0,J,ols_raw,N_long_C1,0.2578590211539869,0.026482255772075847,10
development,1.0,1.0,J,ols_std,M,0.2964478961836075,0.02018608916609613,10
development,1.0,1.0,J,ols_std,N,0.997144958168174,0.00447845779411008,10
development,1.0,1.0,J,ols_std,N_long_C1,0.2578590211539913,0.026482255772068208,10
development,1.0,1.0,J,ridge,M,0.2475256100121376,0.019742757303970737,10
development,1.0,1.0,J,ridge,N,0.9919187309624853,0.007425247552929362,10
development,1.0,1.0,J,ridge,N_long_C1,0.20745397451918582,0.03133620357333048,10
development,1.0,1.0,P,ols_raw,M,-0.005585643332244717,0.00413096900978346,10
development,1.0,1.0,P,ols_raw,N,1.0,0.0,10
development,1.0,1.0,P,ols_raw,N_long_C1,-0.011866542031255903,0.01085155360743561,10
development,1.0,1.0,P,ols_std,M,-0.005585643332244681,0.0041309690097835,10
development,1.0,1.0,P,ols_std,N,1.0,0.0,10
development,1.0,1.0,P,ols_std,N_long_C1,-0.01186654203125594,0.010851553607435638,10
development,1.0,1.0,P,ridge,M,-0.005267844364199562,0.004173854218311354,10
development,1.0,1.0,P,ridge,N,0.9874238165445407,0.018175654187441676,10
development,1.0,1.0,P,ridge,N_long_C1,-0.011310969917015083,0.010643210684455597,10
development,1.0,1.0,R,ols_raw,M,0.36726452627644723,0.011914399125621904,10
development,1.0,1.0,R,ols_raw,N,-0.010144041221179515,0.007554084895400403,10
development,1.0,1.0,R,ols_raw,N_long_C1,-0.010786114287936927,0.004471154194357264,10
development,1.0,1.0,R,ols_std,M,0.3672645262764472,0.011914399125621937,10
development,1.0,1.0,R,ols_std,N,-0.010144041221179444,0.007554084895400404,10
development,1.0,1.0,R,ols_std,N_long_C1,-0.010786114287936962,0.004471154194357315,10
development,1.0,1.0,R,ridge,M,0.3670835143988468,0.012135132984462492,10
development,1.0,1.0,R,ridge,N,-0.009708561203014037,0.007515503375594677,10
development,1.0,1.0,R,ridge,N_long_C1,-0.010498158186146613,0.0044165496514757645,10
confirmation,0.0,0.0,ALL,ols_std,M,-0.0060423510517594635,0.0032729633319770273,20
confirmation,0.0,0.0,ALL,ols_std,N,0.33087918740759753,0.003404669803623997,20
confirmation,0.0,0.0,ALL,ols_std,N_long_C1,-0.007740420675476281,0.0032870055342050534,20
confirmation,0.0,0.0,ALL,ridge,M,-0.006042123912165015,0.003272889604112509,20
confirmation,0.0,0.0,ALL,ridge,N,0.33087924527856905,0.003404566784040004,20
confirmation,0.0,0.0,ALL,ridge,N_long_C1,-0.007740125624742367,0.003286855934820523,20
confirmation,0.0,0.0,CLS,ols_std,M,-0.006042351051758857,0.00327296333197668,20
confirmation,0.0,0.0,CLS,ols_std,N,0.33087918740759664,0.0034046698036260766,20
confirmation,0.0,0.0,CLS,ols_std,N_long_C1,-0.007740420675477236,0.003287005534204336,20
confirmation,0.0,0.0,CLS,ridge,M,-0.00604222905391561,0.003272933897066256,20
confirmation,0.0,0.0,CLS,ridge,N,0.33087921223096195,0.003404614486970718,20
confirmation,0.0,0.0,CLS,ridge,N_long_C1,-0.007740255633759371,0.0032869375438972586,20
confirmation,0.0,0.0,J,ols_raw,M,-0.00604235105175886,0.00327296333197668,20
confirmation,0.0,0.0,J,ols_raw,N,0.33087918740759675,0.0034046698036261044,20
confirmation,0.0,0.0,J,ols_raw,N_long_C1,-0.007740420675477229,0.0032870055342043296,20
confirmation,0.0,0.0,J,ols_std,M,-0.006042351051758849,0.0032729633319766886,20
confirmation,0.0,0.0,J,ols_std,N,0.33087918740759664,0.0034046698036260116,20
confirmation,0.0,0.0,J,ols_std,N_long_C1,-0.007740420675477236,0.003287005534204334,20
confirmation,0.0,0.0,J,ridge,M,-0.006042091374269472,0.00327288221282591,20
confirmation,0.0,0.0,J,ridge,N,0.3308792518280316,0.003404553496508782,20
confirmation,0.0,0.0,J,ridge,N_long_C1,-0.007740085790627724,0.003286835301930939,20
confirmation,0.0,0.0,P,ols_raw,M,-0.004183028418592955,0.0030614860477787753,20
confirmation,0.0,0.0,P,ols_raw,N,-0.003771717959338059,0.003082610917844568,20
confirmation,0.0,0.0,P,ols_raw,N_long_C1,-0.0055144612585830855,0.0023543921562205255,20
confirmation,0.0,0.0,P,ols_std,M,-0.004183028418592961,0.0030614860477787757,20
confirmation,0.0,0.0,P,ols_std,N,-0.00377171795933806,0.003082610917844547,20
confirmation,0.0,0.0,P,ols_std,N_long_C1,-0.005514461258583083,0.0023543921562205364,20
confirmation,0.0,0.0,P,ridge,M,-0.004182920819810216,0.003061441344959964,20
confirmation,0.0,0.0,P,ridge,N,-0.003771642593052913,0.0030825185022912574,20
confirmation,0.0,0.0,P,ridge,N_long_C1,-0.005514282788288818,0.0023543069686288187,20
confirmation,0.0,0.0,R,ols_raw,M,-0.0041830284185929946,0.0030614860477788304,20
confirmation,0.0,0.0,R,ols_raw,N,-0.003771717959338154,0.0030826109178445677,20
confirmation,0.0,0.0,R,ols_raw,N_long_C1,-0.00551446125858317,0.0023543921562205815,20
confirmation,0.0,0.0,R,ols_std,M,-0.004183028418595338,0.0030614860477782614,20
confirmation,0.0,0.0,R,ols_std,N,-0.0037717179593353307,0.003082610917829246,20
confirmation,0.0,0.0,R,ols_std,N_long_C1,-0.005514461258581597,0.0023543921562202844,20
confirmation,0.0,0.0,R,ridge,M,-0.00418284397140353,0.0030614094180019314,20
