bank,arch_seed,input_seed,m,g,readout,method,M,M_clip,N,N_clip,C1_curNL_x_oldLin,C2_oldNL,C3_old_x_old,C4_old3,V4_NLONG,null_q99,saturated_fraction,n_features
confirmation,70009,80009,0.25,1.0,R,ols_raw,0.3707228356702227,0.38548215034555333,-0.027917935138199512,0.0,-0.018071455746000515,-0.013349566039748665,-0.008138885814386241,-0.013164382069768105,-0.021772872512233882,0.005239936496016942,0.017543859649122806,11
confirmation,70009,80009,0.25,1.0,P,ridge,-0.009669296391873416,0.0,0.9804217265528757,0.9804217265528757,-0.011776794027476861,-0.011679852389112394,-0.011858396324375341,-0.006440855753422879,-0.017780635558693764,0.003992081419660779,0.013157894736842105,12
confirmation,70009,80009,0.25,1.0,P,ols_std,-0.009808349789897022,0.0,1.0,1.0,-0.012528275328308774,-0.012156164982404294,-0.012645239990654913,-0.00676277926964816,-0.018607967549656452,0.004702234239781572,0.017543859649122806,12
confirmation,70009,80009,0.25,1.0,P,ols_raw,-0.009808349789896928,0.0,1.0,1.0,-0.0125282753283087,-0.012156164982404252,-0.01264523999065489,-0.006762779269648233,-0.01860796754965638,0.00470223423978171,0.017543859649122806,12
confirmation,70009,80009,0.25,1.0,J,ridge,0.0038410759129375543,0.013313442895195584,0.9998808841309387,0.9998808841309387,-0.01868400526923068,-0.013755781021737926,-0.017247988092409832,-0.009925258904757175,-0.02460628234351525,0.00797606359358241,0.017543859649122806,72
confirmation,70009,80009,0.25,1.0,J,ols_std,0.2814702107478799,0.30026744344764367,0.9999999940344358,0.9999999940344358,0.23006468393928112,-0.036885773358272735,-0.01660379272259301,-0.044606432482970144,0.5264650435788529,0.004123991719978836,0.02631578947368421,72
confirmation,70009,80009,0.25,1.0,J,ols_raw,0.2814702107477128,0.3002674434472793,0.9999999940344358,0.9999999940344358,0.23006468393781976,-0.0368857733580526,-0.016603792720396613,-0.04460643248400014,0.5264650435819171,0.004123991722228221,0.02631578947368421,72
confirmation,70009,80009,0.25,1.0,ALL,ridge,0.12707588113056711,0.1416352044807079,0.9999378292204634,0.9999378292204634,-0.022419150319597014,-0.016419485518596125,-0.01792364584094596,-0.01394302464344578,-0.027930906398088262,0.008885824413327992,0.021929824561403508,95
confirmation,70009,80009,0.25,1.0,ALL,ols_std,0.5205353020357855,0.5471822897763426,1.0,1.0,0.3895619283531408,-0.04849323918114821,0.019540860816139396,-0.06433082886292114,0.8672686007471345,0.004984236458603083,0.05263157894736842,95
confirmation,70009,80009,0.25,1.0,CLS,ridge,0.019835169317880985,0.029613832332557637,0.9999194873295272,0.9999194873295272,-0.020192253057177145,-0.014031155009015908,-0.01857010630000743,-0.010553182472451772,-0.02655196636421316,0.009329364626347973,0.017543859649122806,132
confirmation,70009,80009,0.25,1.0,CLS,ols_std,0.28147021074865136,0.3002674434472819,0.9999999940344358,0.9999999940344358,0.23006468393974625,-0.03688577335817084,-0.016603792720707132,-0.04460643248278869,0.5264650435796222,0.00412399172316502,0.02631578947368421,132
confirmation,70009,80009,0.5,0.0,R,ridge,0.25179083131100133,0.2598465410473681,-0.021047820320821753,0.0,-0.01001492511568323,-0.010136060851746292,-0.0018354111881213647,-0.007930264205064475,-0.013529884969504505,0.0037008224956481964,0.0043859649122807015,11
confirmation,70009,80009,0.5,0.0,R,ols_std,0.3927146617371427,0.4057360512571798,-0.027329379503653033,0.0,-0.016592525648168172,-0.014370511776511627,-0.0007180841615192145,-0.01448342372049086,-0.021253435396146585,0.0047500179442228644,0.008771929824561403,11
confirmation,70009,80009,0.5,0.0,R,ols_raw,0.3927146617371432,0.40573605125718043,-0.02732937950365207,0.0,-0.016592525648167916,-0.014370511776511682,-0.0007180841615194246,-0.014483423720490846,-0.021253435396146585,0.00475001794422278,0.008771929824561403,11
confirmation,70009,80009,0.5,0.0,P,ridge,-0.009020908308146216,0.0,-0.009854784880511355,0.0,-0.005990791926946358,-0.0073307408783587725,-0.007538304594757057,-0.0029042360138485973,-0.009055076485859662,0.0007960196600592434,0.0043859649122807015,12
confirmation,70009,80009,0.5,0.0,P,ols_std,-0.009021176864279295,0.0,-0.009854963619895463,0.0,-0.005991059982281795,-0.007330786412882882,-0.007538318519870428,-0.0029043293290272254,-0.009055544709399435,0.0007960611269193457,0.0043859649122807015,12
confirmation,70009,80009,0.5,0.0,P,ols_raw,-0.009021176864279295,0.0,-0.00985496361989561,0.0,-0.005991059982281767,-0.007330786412882882,-0.007538318519870389,-0.002904329329027263,-0.00905554470939938,0.0007960611269193879,0.0043859649122807015,12
confirmation,70009,80009,0.5,0.0,J,ridge,-0.0014931235794344935,0.00310220685053521,0.3241257408481178,0.3333204080864382,-0.013964031546488398,-0.009625810034453031,-0.0148714970296723,-0.006315104174612281,-0.018336018959956586,0.006145679774366763,0.008771929824561403,72
confirmation,70009,80009,0.5,0.0,J,ols_std,0.039935666674839276,0.04450237263705422,0.3246945842179685,0.3333267044962289,-0.012739222019461038,-0.01216988318813654,-0.019208659279205946,-0.00796801571314877,-0.012887604169224373,0.007865223838356186,0.008771929824561403,72
confirmation,70009,80009,0.5,0.0,J,ols_raw,0.03993566667484689,0.044502372637060125,0.3246945842179583,0.3333267044962289,-0.012739222019463758,-0.012169883188137207,-0.019208659279206713,-0.00796801571314823,-0.012887604169227332,0.007865223838355332,0.008771929824561403,72
confirmation,70009,80009,0.5,0.0,ALL,ridge,0.28634693438874753,0.29574623154212226,0.31817059760062316,0.33332297717375775,-0.01565949747513029,-0.013211383388045441,-0.006237827581264689,-0.01077065726900204,-0.017195542334344394,0.007233632072446639,0.008771929824561403,95
confirmation,70009,80009,0.5,0.0,ALL,ols_std,0.46743063072049623,0.48184101911341415,0.31062600988431927,0.33333324203936143,0.02011923835416138,-0.02298191904542496,0.027560805682725873,-0.025313635492691295,0.07386705992304582,0.00578217596307776,0.017543859649122806,95
confirmation,70009,80009,0.5,0.0,CLS,ridge,0.0029292715590123314,0.007372575550022734,0.3238719990469359,0.33332475349659235,-0.01372110880398538,-0.009974389996357256,-0.015538044259427817,-0.006624548232196788,-0.017233126802127335,0.0066929015526049915,0.008771929824561403,132
confirmation,70009,80009,0.5,0.0,CLS,ols_std,0.03993566667484811,0.04450237263706147,0.3246945842179572,0.3333267044962289,-0.012739222019462973,-0.01216988318813717,-0.019208659279206834,-0.007968015713148245,-0.012887604169225464,0.007865223838355596,0.008771929824561403,132
confirmation,70009,80009,0.5,0.25,R,ridge,0.25179083131100133,0.2598465410473681,-0.021047820320821753,0.0,-0.01001492511568323,-0.010136060851746292,-0.0018354111881213647,-0.007930264205064475,-0.013529884969504505,0.0037008224956481964,0.0043859649122807015,11
confirmation,70009,80009,0.5,0.25,R,ols_std,0.3927146617371427,0.4057360512571798,-0.027329379503653033,0.0,-0.016592525648168172,-0.014370511776511627,-0.0007180841615192145,-0.01448342372049086,-0.021253435396146585,0.0047500179442228644,0.008771929824561403,11
confirmation,70009,80009,0.5,0.25,R,ols_raw,0.3927146617371432,0.40573605125718043,-0.02732937950365207,0.0,-0.016592525648167916,-0.014370511776511682,-0.0007180841615194246,-0.014483423720490846,-0.021253435396146585,0.00475001794422278,0.008771929824561403,11
confirmation,70009,80009,0.5,0.25,P,ridge,-0.009624316043960825,0.0,0.6846494282749527,0.6846494282749527,-0.010258032424130628,-0.008893962893837884,-0.009654781673890321,-0.004733100428195515,-0.014942281911104138,0.0040844541376531774,0.0043859649122807015,12
confirmation,70009,80009,0.5,0.25,P,ols_std,-0.0098083497898968,0.0,1.0,1.0,-0.012528275328308682,-0.012156164982404216,-0.012645239990654897,-0.006762779269648211,-0.01860796754965636,0.004702234239782064,0.017543859649122806,12
confirmation,70009,80009,0.5,0.25,P,ols_raw,-0.00980834978989699,0.0,1.0,1.0,-0.012528275328308849,-0.012156164982404136,-0.012645239990655033,-0.006762779269648203,-0.01860796754965649,0.004702234239782022,0.017543859649122806,12
confirmation,70009,80009,0.5,0.25,J,ridge,0.033467066783598044,0.0375454577340536,0.9963987367217149,0.9963987367217149,-0.013006762939989711,-0.01429911716158024,-0.018726702217521523,-0.008977603475094988,-0.013725391983154348,0.007503357643228092,0.013157894736842105,72
confirmation,70009,80009,0.5,0.25,J,ols_std,0.3077774447492792,0.32247006962000396,0.999998294482995,0.999998294482995,0.25211860295696503,-0.03683509070489507,-0.020805626124593114,-0.0439971285957408,0.561794937805551,0.005434792713708418,0.021929824561403508,72
confirmation,70009,80009,0.5,0.25,J,ols_raw,0.3077774447488259,0.32247006962006264,0.999998294482995,0.999998294482995,0.2521186029569451,-0.03683509070509764,-0.02080562612511614,-0.043997128595943145,0.5617949378052071,0.005434792714026282,0.021929824561403508,72
confirmation,70009,80009,0.5,0.25,ALL,ridge,0.2888106343396681,0.297153416445839,0.9971064569161997,0.9971064569161997,-0.014421697645025747,-0.017822012028475626,-0.01068862180187874,-0.013584093384932694,-0.011148534967683829,0.008537820922841085,0.013157894736842105,95
confirmation,70009,80009,0.5,0.25,ALL,ols_std,0.5337777833525459,0.5586760884468014,1.0,1.0,0.4118575052297466,-0.049528019433186,0.014443909970357462,-0.06413525271617516,0.9029021392001088,0.0054759961920007455,0.043859649122807015,95
confirmation,70009,80009,0.5,0.25,CLS,ridge,0.07940083795036056,0.08395416807320691,0.997446123507174,0.997446123507174,-0.006689061852327778,-0.015057085760634558,-0.02013311334244656,-0.009826873605109783,0.0008255588553556606,0.0086627172050606,0.017543859649122806,132
confirmation,70009,80009,0.5,0.25,CLS,ols_std,0.3077774447490165,0.3224700696193247,0.9999982944829949,0.9999982944829949,0.2521186029556867,-0.03683509070301224,-0.02080562612267567,-0.04399712859920944,0.5617949378003215,0.005434792713408711,0.021929824561403508,132
confirmation,70009,80009,0.5,0.5,R,ridge,0.25179083131100133,0.2598465410473681,-0.021047820320821753,0.0,-0.01001492511568323,-0.010136060851746292,-0.0018354111881213647,-0.007930264205064475,-0.013529884969504505,0.0037008224956481964,0.0043859649122807015,11
confirmation,70009,80009,0.5,0.5,R,ols_std,0.3927146617371427,0.4057360512571798,-0.027329379503653033,0.0,-0.016592525648168172,-0.014370511776511627,-0.0007180841615192145,-0.01448342372049086,-0.021253435396146585,0.0047500179442228644,0.008771929824561403,11
confirmation,70009,80009,0.5,0.5,R,ols_raw,0.3927146617371432,0.40573605125718043,-0.02732937950365207,0.0,-0.016592525648167916,-0.014370511776511682,-0.0007180841615194246,-0.014483423720490846,-0.021253435396146585,0.00475001794422278,0.008771929824561403,11
confirmation,70009,80009,0.5,0.5,P,ridge,-0.009620974398025688,0.0,0.8905096684322641,0.8905096684322641,-0.011117634441772864,-0.010837432672374437,-0.010891368967352575,-0.005944525526120866,-0.01694362278664206,0.004442677038431791,0.008771929824561403,12
confirmation,70009,80009,0.5,0.5,P,ols_std,-0.00980834978989696,0.0,1.0,1.0,-0.012528275328308766,-0.012156164982404433,-0.012645239990654993,-0.0067627792696481216,-0.018607967549656528,0.004702234239781794,0.017543859649122806,12
confirmation,70009,80009,0.5,0.5,P,ols_raw,-0.009808349789897117,0.0,1.0,1.0,-0.0125282753283086,-0.012156164982404372,-0.012645239990654946,-0.0067627792696481935,-0.01860796754965638,0.004702234239781794,0.017543859649122806,12
confirmation,70009,80009,0.5,0.5,J,ridge,0.05451310668269687,0.058599424509296894,0.9984811948825101,0.9984811948825101,-0.012018680074240765,-0.014535793124189405,-0.019350144645040708,-0.009802106408700143,-0.010670770734964216,0.008397691829872506,0.017543859649122806,72
confirmation,70009,80009,0.5,0.5,J,ols_std,0.3077774447495082,0.3224700696193023,0.9999982944829949,0.9999982944829949,0.2521186029540671,-0.036835090704761625,-0.02080562612401184,-0.043997128598627956,0.5617949378000202,0.005434792714461392,0.021929824561403508,72
confirmation,70009,80009,0.5,0.5,J,ols_raw,0.3077774447492888,0.32247006961915836,0.9999982944829949,0.9999982944829949,0.25211860295482197,-0.03683509070472687,-0.02080562612398735,-0.04399712859860413,0.5617949378002932,0.005434792714784772,0.021929824561403508,72
confirmation,70009,80009,0.5,0.5,ALL,ridge,0.2893924742397598,0.29726077499051534,0.9988864832096703,0.9988864832096703,-0.012507090605070714,-0.01778142547077094,-0.01161103075841283,-0.014369403892447202,-0.006188450254731026,0.008573452656939382,0.017543859649122806,95
confirmation,70009,80009,0.5,0.5,ALL,ols_std,0.5337777833548376,0.5586760884465749,1.0,1.0,0.4118575052263515,-0.049528019433398324,0.014443909971972384,-0.06413525271720312,0.9029021391941557,0.0054759961924778795,0.043859649122807015,95
confirmation,70009,80009,0.5,0.5,CLS,ridge,0.08452159469324852,0.08910551793859815,0.999139607009146,0.999139607009146,-0.005169990286813919,-0.015280956277350169,-0.020890260774061205,-0.010808939846278188,0.004718441514965884,0.009625119739193288,0.017543859649122806,132
confirmation,70009,80009,0.5,0.5,CLS,ols_std,0.30777744474959967,0.3224700696192136,0.9999982944829949,0.9999982944829949,0.25211860295398725,-0.03683509070446573,-0.020805626124054722,-0.043997128598455185,0.5617949377991234,0.005434792714129824,0.021929824561403508,132
confirmation,70009,80009,0.5,0.75,R,ridge,0.25179083131100133,0.2598465410473681,-0.021047820320821753,0.0,-0.01001492511568323,-0.010136060851746292,-0.0018354111881213647,-0.007930264205064475,-0.013529884969504505,0.0037008224956481964,0.0043859649122807015,11
confirmation,70009,80009,0.5,0.75,R,ols_std,0.3927146617371427,0.4057360512571798,-0.027329379503653033,0.0,-0.016592525648168172,-0.014370511776511627,-0.0007180841615192145,-0.01448342372049086,-0.021253435396146585,0.0047500179442228644,0.008771929824561403,11
confirmation,70009,80009,0.5,0.75,R,ols_raw,0.3927146617371432,0.40573605125718043,-0.02732937950365207,0.0,-0.016592525648167916,-0.014370511776511682,-0.0007180841615194246,-0.014483423720490846,-0.021253435396146585,0.00475001794422278,0.008771929824561403,11
confirmation,70009,80009,0.5,0.75,P,ridge,-0.009633697744688316,0.0,0.9425851734861465,0.9425851734861465,-0.011382539594359975,-0.011347714500468079,-0.011362511680008017,-0.0062499661582079485,-0.01734138533634903,0.004141256941318702,0.013157894736842105,12
confirmation,70009,80009,0.5,0.75,P,ols_std,-0.009808349789897117,0.0,1.0,1.0,-0.012528275328308774,-0.012156164982404285,-0.01264523999065485,-0.006762779269648191,-0.018607967549656507,0.004702234239782022,0.017543859649122806,12
confirmation,70009,80009,0.5,0.75,P,ols_raw,-0.00980834978989696,0.0,1.0,1.0,-0.012528275328308755,-0.012156164982404303,-0.012645239990654897,-0.006762779269648231,-0.01860796754965649,0.0047022342397819794,0.017543859649122806,12
confirmation,70009,80009,0.5,0.75,J,ridge,0.06413425267620741,0.06822103818058797,0.9993702114071735,0.9993702114071735,-0.011460638001856918,-0.014831918541672049,-0.02010754038317436,-0.010672759213094568,-0.00835543664706312,0.009409563598267986,0.017543859649122806,72
confirmation,70009,80009,0.5,0.75,J,ols_std,0.30777744474981006,0.32247006961949154,0.9999982944829949,0.9999982944829949,0.2521186029538572,-0.036835090704666396,-0.020805626123923053,-0.04399712859849788,0.5617949377999065,0.005434792714182898,0.021929824561403508,72
confirmation,70009,80009,0.5,0.75,J,ols_raw,0.30777744474972085,0.32247006961933905,0.9999982944829949,0.9999982944829949,0.25211860295377003,-0.036835090704660574,-0.020805626123957283,-0.0439971285985213,0.5617949377995576,0.005434792714216604,0.021929824561403508,72
confirmation,70009,80009,0.5,0.75,ALL,ridge,0.289163695927222,0.2967547543685905,0.9996483058920497,0.9996483058920497,-0.011074842982129388,-0.017830807173122003,-0.012628223474075372,-0.015187429910426134,-0.0019565525135932793,0.008489264345587201,0.017543859649122806,95
confirmation,70009,80009,0.5,0.75,ALL,ols_std,0.5337777833549778,0.5586760884467993,1.0,1.0,0.4118575052258264,-0.049528019433058006,0.014443909971910005,-0.06413525271726948,0.9029021391935061,0.005475996192691636,0.043859649122807015,95
confirmation,70009,80009,0.5,0.75,CLS,ridge,0.08815664405999744,0.09274860001019455,0.9995939295622221,0.9995939295622221,-0.0038319851264881077,-0.0155032236704206,-0.021588018616674334,-0.011693017422031533,0.008686156359681193,0.009793631401850283,0.017543859649122806,132
confirmation,70009,80009,0.5,0.75,CLS,ols_std,0.3077774447492901,0.32247006961921904,0.9999982944829949,0.9999982944829949,0.2521186029533881,-0.03683509070487615,-0.020805626124119802,-0.04399712859838497,0.5617949377996176,0.00543479271463545,0.021929824561403508,132
confirmation,70009,80009,0.5,1.0,R,ridge,0.25179083131100133,0.2598465410473681,-0.021047820320821753,0.0,-0.01001492511568323,-0.010136060851746292,-0.0018354111881213647,-0.007930264205064475,-0.013529884969504505,0.0037008224956481964,0.0043859649122807015,11
confirmation,70009,80009,0.5,1.0,R,ols_std,0.3927146617371427,0.4057360512571798,-0.027329379503653033,0.0,-0.016592525648168172,-0.014370511776511627,-0.0007180841615192145,-0.01448342372049086,-0.021253435396146585,0.0047500179442228644,0.008771929824561403,11
confirmation,70009,80009,0.5,1.0,R,ols_raw,0.3927146617371432,0.40573605125718043,-0.02732937950365207,0.0,-0.016592525648167916,-0.014370511776511682,-0.0007180841615194246,-0.014483423720490846,-0.021253435396146585,0.00475001794422278,0.008771929824561403,11
confirmation,70009,80009,0.5,1.0,P,ridge,-0.009669296391873416,0.0,0.9804217265528757,0.9804217265528757,-0.011776794027476861,-0.011679852389112394,-0.011858396324375341,-0.006440855753422879,-0.017780635558693764,0.003992081419660779,0.013157894736842105,12
confirmation,70009,80009,0.5,1.0,P,ols_std,-0.009808349789897022,0.0,1.0,1.0,-0.012528275328308774,-0.012156164982404294,-0.012645239990654913,-0.00676277926964816,-0.018607967549656452,0.004702234239781572,0.017543859649122806,12
confirmation,70009,80009,0.5,1.0,P,ols_raw,-0.009808349789896928,0.0,1.0,1.0,-0.0125282753283087,-0.012156164982404252,-0.01264523999065489,-0.006762779269648233,-0.01860796754965638,0.00470223423978171,0.017543859649122806,12
confirmation,70009,80009,0.5,1.0,J,ridge,0.06860918886305202,0.07257676843300968,0.9996811947688816,0.9996811947688816,-0.009827864316467936,-0.015175035802004216,-0.02107369817721114,-0.011482512320484958,-0.0038475834323231464,0.00977319882358772,0.017543859649122806,72
confirmation,70009,80009,0.5,1.0,J,ols_std,0.3077774447498019,0.3224700696194997,0.9999982944829949,0.9999982944829949,0.2521186029534711,-0.03683509070475038,-0.020805626123981406,-0.04399712859860459,0.5617949377998701,0.005434792714178488,0.021929824561403508,72
confirmation,70009,80009,0.5,1.0,J,ols_raw,0.30777744474954905,0.322470069619302,0.9999982944829949,0.9999982944829949,0.25211860295332605,-0.03683509070472993,-0.02080562612399615,-0.04399712859860862,0.5617949377996684,0.00543479271424,0.021929824561403508,72
confirmation,70009,80009,0.5,1.0,ALL,ridge,0.2889060975951973,0.29646235702319246,0.9998640076023794,0.9998640076023794,-0.008285560471634848,-0.017995208436405785,-0.013814030690652759,-0.01599172273561892,0.004905893289619286,0.008444734895401425,0.017543859649122806,95
confirmation,70009,80009,0.5,1.0,ALL,ols_std,0.5337777833548542,0.5586760884465075,1.0,1.0,0.4118575052258682,-0.04952801943302898,0.014443909971969173,-0.06413525271726177,0.9029021391939239,0.005475996192940168,0.043859649122807015,95
confirmation,70009,80009,0.5,1.0,CLS,ridge,0.0903103248672409,0.09497342555816145,0.9998386033850087,0.9998386033850087,-0.0007701446106523346,-0.015966133413640404,-0.022722050265981755,-0.012609938689831898,0.016677185681216528,0.009058111772172557,0.017543859649122806,132
confirmation,70009,80009,0.5,1.0,CLS,ols_std,0.30777744474968843,0.3224700696194082,0.9999982944829949,0.9999982944829949,0.25211860295341854,-0.03683509070479455,-0.020805626123699912,-0.043997128598598445,0.561794937799604,0.00543479271419302,0.021929824561403508,132
confirmation,70009,80009,0.75,0.0,R,ridge,0.36879064993423377,0.3770085109560587,-0.02522895179780556,0.0,-0.012566706018040219,-0.013678117457628888,0.005550264408186738,-0.012273511739479933,-0.016822066931931667,0.00485456864268685,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.0,R,ols_std,0.3877857428524399,0.3966893616973192,-0.02748935658722414,0.0,-0.015668747443594366,-0.015590229921289353,0.006058960389589486,-0.014715912266523284,-0.02039085178742306,0.004827202190144834,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.0,R,ols_raw,0.38778574285243966,0.39668936169731894,-0.027489356587224067,0.0,-0.015668747443594266,-0.015590229921289287,0.006058960389589454,-0.014715912266523216,-0.0203908517874228,0.004827202190144654,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.0,P,ridge,-0.009020908308146216,0.0,-0.009854784880511355,0.0,-0.005990791926946358,-0.0073307408783587725,-0.007538304594757057,-0.0029042360138485973,-0.009055076485859662,0.0007960196600592434,0.0043859649122807015,12
confirmation,70009,80009,0.75,0.0,P,ols_std,-0.009021176864279295,0.0,-0.009854963619895463,0.0,-0.005991059982281795,-0.007330786412882882,-0.007538318519870428,-0.0029043293290272254,-0.009055544709399435,0.0007960611269193457,0.0043859649122807015,12
confirmation,70009,80009,0.75,0.0,P,ols_raw,-0.009021176864279295,0.0,-0.00985496361989561,0.0,-0.005991059982281767,-0.007330786412882882,-0.007538318519870389,-0.002904329329027263,-0.00905554470939938,0.0007960611269193879,0.0043859649122807015,12
confirmation,70009,80009,0.75,0.0,J,ridge,0.047974438214433576,0.05134768664785126,0.3245159409403408,0.33320437226819377,0.0026316691328125788,-0.011861387574730714,-0.017905348660615678,-0.0070121114042733645,0.01504007395806702,0.0038343792071160528,0.008771929824561403,72
confirmation,70009,80009,0.75,0.0,J,ols_std,0.05216251082891421,0.055966893378870446,0.3247625924355485,0.33320588208782836,0.0007637976668501134,-0.012836299697468329,-0.01912998525138775,-0.008228559208195598,0.012643860229186602,0.003470894944572646,0.008771929824561403,72
confirmation,70009,80009,0.75,0.0,J,ols_raw,0.05216251082891491,0.05596689337887105,0.32476259243554645,0.33320588208782836,0.0007637976668507148,-0.012836299697468597,-0.019129985251387965,-0.008228559208195497,0.01264386022918762,0.0034708949445727303,0.008771929824561403,72
confirmation,70009,80009,0.75,0.0,ALL,ridge,0.40942965947710613,0.4183843395955507,0.31595722357100736,0.33327470944294774,0.028490525682001572,-0.01854948238931726,0.00483531008106882,-0.015725444228093036,0.07267595487370863,0.005610910865742384,0.008771929824561403,95
confirmation,70009,80009,0.75,0.0,ALL,ols_std,0.4597081142435452,0.47086998908923255,0.3115658790252888,0.33333146039920475,0.0556228750504039,-0.025169526206585902,0.026759203670533877,-0.024570204894154044,0.13442355783890403,0.003838714341122142,0.008771929824561403,95
confirmation,70009,80009,0.75,0.0,CLS,ridge,0.050880213807475524,0.054397296835053885,0.32459276198080944,0.3332057643854059,0.0025818939594747328,-0.012196904426225294,-0.01830765775195747,-0.007375366817390368,0.015325806313831866,0.0034531465885066738,0.008771929824561403,132
confirmation,70009,80009,0.75,0.0,CLS,ols_std,0.05216251082891467,0.055966893378870904,0.32476259243554634,0.33320588208782836,0.0007637976668505297,-0.012836299697468662,-0.019129985251387874,-0.008228559208195572,0.012643860229187323,0.003470894944572233,0.008771929824561403,132
confirmation,70009,80009,0.75,0.25,R,ridge,0.36879064993423377,0.3770085109560587,-0.02522895179780556,0.0,-0.012566706018040219,-0.013678117457628888,0.005550264408186738,-0.012273511739479933,-0.016822066931931667,0.00485456864268685,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.25,R,ols_std,0.3877857428524399,0.3966893616973192,-0.02748935658722414,0.0,-0.015668747443594366,-0.015590229921289353,0.006058960389589486,-0.014715912266523284,-0.02039085178742306,0.004827202190144834,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.25,R,ols_raw,0.38778574285243966,0.39668936169731894,-0.027489356587224067,0.0,-0.015668747443594266,-0.015590229921289287,0.006058960389589454,-0.014715912266523216,-0.0203908517874228,0.004827202190144654,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.25,P,ridge,-0.009624316043960825,0.0,0.6846494282749527,0.6846494282749527,-0.010258032424130628,-0.008893962893837884,-0.009654781673890321,-0.004733100428195515,-0.014942281911104138,0.0040844541376531774,0.0043859649122807015,12
confirmation,70009,80009,0.75,0.25,P,ols_std,-0.0098083497898968,0.0,1.0,1.0,-0.012528275328308682,-0.012156164982404216,-0.012645239990654897,-0.006762779269648211,-0.01860796754965636,0.004702234239782064,0.017543859649122806,12
confirmation,70009,80009,0.75,0.25,P,ols_raw,-0.00980834978989699,0.0,1.0,1.0,-0.012528275328308849,-0.012156164982404136,-0.012645239990655033,-0.006762779269648203,-0.01860796754965649,0.004702234239782022,0.017543859649122806,12
confirmation,70009,80009,0.75,0.25,J,ridge,0.13602306763881142,0.1396591964365528,0.9923014823091343,0.9923014823091343,0.027126915891598085,-0.018083579822952573,-0.022188774249137035,-0.011110067858911022,0.07133633607431215,0.00823588670382284,0.008771929824561403,72
confirmation,70009,80009,0.75,0.25,J,ols_std,0.3044242666160164,0.31204776913694016,0.9999294394010514,0.9999294394010514,0.24813119061109337,-0.03716820074118688,-0.016532792704346436,-0.04309325022755973,0.5382371083072988,0.005650733965836738,0.017543859649122806,72
confirmation,70009,80009,0.75,0.25,J,ols_raw,0.3044242666159017,0.3120477691369056,0.9999294394010513,0.9999294394010513,0.24813119061060132,-0.03716820074108517,-0.016532792704369182,-0.04309325022756816,0.5382371083063234,0.005650733965935961,0.017543859649122806,72
confirmation,70009,80009,0.75,0.25,ALL,ridge,0.41097736927536793,0.41787564793450765,0.9947371413884039,0.9947371413884039,0.07670533788017514,-0.023183853159792156,-0.0006604385103670159,-0.018883127832506102,0.17340261734766135,0.007640671255787715,0.008771929824561403,95
confirmation,70009,80009,0.75,0.25,ALL,ols_std,0.5226840700469575,0.5427935775014154,1.0,1.0,0.4205637064361167,-0.049425994509355066,0.01215124062967334,-0.0632099907426752,0.9014029608252553,0.004639496197756387,0.017543859649122806,95
confirmation,70009,80009,0.75,0.25,CLS,ridge,0.1543546295340208,0.15886861881479034,0.9932329205841676,0.9932329205841676,0.04517928536532098,-0.019195365041436856,-0.02159153905656062,-0.012465783951629667,0.10948047474282731,0.008398689044394024,0.008771929824561403,132
confirmation,70009,80009,0.75,0.25,CLS,ols_std,0.30442426661550964,0.31204776913646504,0.9999294394010504,0.9999294394010504,0.24813119061030117,-0.037168200740779284,-0.01653279270432759,-0.043093250227890935,0.5382371083056912,0.005650733965941528,0.017543859649122806,132
confirmation,70009,80009,0.75,0.5,R,ridge,0.36879064993423377,0.3770085109560587,-0.02522895179780556,0.0,-0.012566706018040219,-0.013678117457628888,0.005550264408186738,-0.012273511739479933,-0.016822066931931667,0.00485456864268685,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.5,R,ols_std,0.3877857428524399,0.3966893616973192,-0.02748935658722414,0.0,-0.015668747443594366,-0.015590229921289353,0.006058960389589486,-0.014715912266523284,-0.02039085178742306,0.004827202190144834,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.5,R,ols_raw,0.38778574285243966,0.39668936169731894,-0.027489356587224067,0.0,-0.015668747443594266,-0.015590229921289287,0.006058960389589454,-0.014715912266523216,-0.0203908517874228,0.004827202190144654,0.0043859649122807015,11
confirmation,70009,80009,0.75,0.5,P,ridge,-0.009620974398025688,0.0,0.8905096684322641,0.8905096684322641,-0.011117634441772864,-0.010837432672374437,-0.010891368967352575,-0.005944525526120866,-0.01694362278664206,0.004442677038431791,0.008771929824561403,12
confirmation,70009,80009,0.75,0.5,P,ols_std,-0.00980834978989696,0.0,1.0,1.0,-0.012528275328308766,-0.012156164982404433,-0.012645239990654993,-0.0067627792696481216,-0.018607967549656528,0.004702234239781794,0.017543859649122806,12
confirmation,70009,80009,0.75,0.5,P,ols_raw,-0.009808349789897117,0.0,1.0,1.0,-0.0125282753283086,-0.012156164982404372,-0.012645239990654946,-0.0067627792696481935,-0.01860796754965638,0.004702234239781794,0.017543859649122806,12
